0,0.76157,-0.34297,-0.18172,0.10531,0.14019,-0.01816,-0.13194,-0.03512,0.11216,0.13438,-0.12833,-0.41538
0,0.71279,-0.22824,-0.32812,0.12867,0.22769,-0.033969,-0.22005,0.0016954,0.15752,0.15222,-0.24239,-0.32782
0,0.61197,-0.29365,-0.17352,0.011257,0.39077,-0.19807,-0.31964,0.34665,-0.014466,-0.037268,-0.01943,-0.3046
0,0.60352,-0.30438,-0.14642,-0.0022428,0.3921,-0.20952,-0.3084,0.36078,-0.037809,-0.040571,0.0022431,-0.30931
0,0.63887,-0.33182,-0.12393,0.0052178,0.35373,-0.19431,-0.27144,0.32295,-0.048512,-0.013831,0.01345,-0.35037
0,0.68106,-0.35374,-0.12293,0.020319,0.31468,-0.15918,-0.25194,0.26225,-0.021844,0.017831,-0.015205,-0.3713
0,0.70141,-0.36624,-0.12425,0.050035,0.25963,-0.11522,-0.25456,0.24175,-0.017716,0.033367,-0.020685,-0.38752
0,0.69194,-0.32216,-0.17007,0.054234,0.28916,-0.13156,-0.2622,0.2425,-0.0034093,0.024991,-0.018307,-0.39511
0,0.47869,-0.14376,-0.081454,-0.18604,0.45561,-0.17894,-0.25549,0.21418,0.12218,-0.25384,0.27788,-0.44902
0,-0.02078,0.42715,-0.26555,-0.30925,0.41261,0.073787,-0.31941,-0.0076817,0.3259,-0.31289,0.2888,-0.2927
0,-0.1086,0.52563,-0.32301,-0.26565,0.33979,0.12871,-0.29363,-0.0688,0.33487,-0.27371,0.25417,-0.24977
0,-0.045461,0.55074,-0.39699,-0.23237,0.36838,0.082999,-0.26121,-0.073519,0.2862,-0.19024,0.22478,-0.3133
0,0.097185,0.47442,-0.40512,-0.20951,0.38316,0.055715,-0.2652,-0.035504,0.23804,-0.16264,0.25991,-0.43045
0,0.13797,0.44563,-0.39998,-0.19356,0.36983,0.04943,-0.25707,-0.020383,0.2119,-0.1604,0.29027,-0.47364
0,0.12714,0.45793,-0.4055,-0.18896,0.36301,0.051407,-0.25313,-0.019688,0.20314,-0.15456,0.29277,-0.47355
0,0.14903,0.45795,-0.42068,-0.18093,0.36123,0.055921,-0.25168,-0.02944,0.19722,-0.12294,0.2685,-0.48418
0,0.10214,0.38282,-0.23667,-0.24785,0.28444,0.094143,-0.21909,-0.013334,0.17422,-0.24264,0.45858,-0.53676
0,-0.018433,0.40819,-0.15802,-0.28982,0.25955,0.085579,-0.16653,-0.025437,0.16267,-0.29373,0.52179,-0.4858
0,-0.2037,0.5127,-0.16103,-0.2718,0.20966,0.073286,-0.1028,-0.032854,0.12156,-0.29915,0.53463,-0.38049
0,-0.2117,0.55204,-0.21471,-0.2401,0.20462,0.066392,-0.085932,-0.05509,0.12486,-0.27379,0.50859,-0.37519
0,-0.20075,0.56593,-0.24801,-0.21336,0.19452,0.065702,-0.077421,-0.066456,0.12474,-0.25887,0.499,-0.38504
