4.146992230672541524e-01
2.643337649272370360e-01
1.246234397490619816e-01
4.509439067528092093e-01
2.077365153229467354e-01
3.348291040561900966e-01
9.417697573020851476e-02
3.533002648445491278e-01
3.593909280209264256e-01
1.075628361653286763e-01
3.266984753046661694e-01
9.360877596528499600e-02
