1.611007676553377621e-01
2.126127114374681271e-01
1.949386288482615193e-01
2.965634918141415444e-01
1.103669300225237765e-01
2.788740887800884027e-01
2.270320568009856765e-01
1.535302766874680203e-01
1.982623709260755429e-01
1.398065931291112562e-01
3.133861969637903311e-01
1.714367994755783275e-01
